text,label,source,original_label,url_present,email_present,phone_present,category,original_text,cleaned_text,client_id
What's good.,ham,super_sms_dataset,ham,0,0,0,general,What's good.,What's good.,client_1
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,client_1
"Oic. No wonder they asked if we want to self collect. Luckily i smartenough, ask them to post to me. Don't help them to save cost. Haha.Wah then he going to which jc?",ham,super_sms_dataset,ham,0,0,0,general,"Oic. No wonder they asked if we want to self collect. Luckily i smartenough, ask them to post to me. Don't help them to save cost. Haha.Wah then he going to which jc?","Oic. No wonder they asked if we want to self collect. Luckily i smartenough, ask them to post to me. Don't help them to save cost. Haha.Wah then he going to which jc?",client_1
jet airways plan your summer getaway with our holiday sale  off to any of our  destinations within india sale ends march  book bitlyweaduy,spam,super_sms_dataset,spam,0,0,0,general,jet airways plan your summer getaway with our holiday sale  off to any of our  destinations within india sale ends march  book bitlyweaduy,jet airways plan your summer getaway with our holiday sale off to any of our destinations within india sale ends march book bitlyweaduy,client_1
"Here are some best bone building exercise tips! For tutorial, tap this free video link: http://l.jazzmobilemag.pk/38D5VCu/a6d3",spam,super_sms_dataset,spam,1,0,0,general,"Here are some best bone building exercise tips! For tutorial, tap this free video link: http://l.jazzmobilemag.pk/38D5VCu/a6d3","Here are some best bone building exercise tips! For tutorial, tap this free video link: http://l.jazzmobilemag.pk/38D5VCu/a6d3",client_1
"WINNER!7827156256 is chosen for $2500 CASH prize, call+38977148576 now",smishing,combined_labeled_dataset,smishing,0,0,1,reward_prize,"WINNER!7827156256 is chosen for $2500 CASH prize, call+38977148576 now","WINNER!7827156256 is chosen for $2500 CASH prize, call+38977148576 now",client_1
"as a valued customer, i be please to advise you that succeed recent review of your mob no. you are awarded with a £1500 bonus prize, call 09066368470",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"as a valued customer, i be please to advise you that succeed recent review of your mob no. you are awarded with a £1500 bonus prize, call 09066368470","as a valued customer, i be please to advise you that succeed recent review of your mob no. you are awarded with a £1500 bonus prize, call 09066368470",client_1
"Yah, most prob i wan to go out. But i haven asked anybody yet cos it seems that there s not much interesting place to go.",ham,super_sms_dataset,ham,0,0,0,general,"Yah, most prob i wan to go out. But i haven asked anybody yet cos it seems that there s not much interesting place to go.","Yah, most prob i wan to go out. But i haven asked anybody yet cos it seems that there s not much interesting place to go.",client_1
"	Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/rewa",smishing,combined_labeled_dataset,smishing,1,0,0,reward_prize,"	Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/rewa","Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/rewa",client_1
"I wake up long ago already... Dunno, what other thing?",ham,uci_sms_spam,ham,0,0,0,general,"I wake up long ago already... Dunno, what other thing?","I wake up long ago already... Dunno, what other thing?",client_1
hi. customer loyalty offer:the new nokia6650 mobile from only £10 at txtauction! txt word: start to no: 81151 & convey yours now! 4t&ctxt tc 150p/mtmsg,spam,mendeley_balanced_10191,spam,0,0,0,general,hi. customer loyalty offer:the new nokia6650 mobile from only £10 at txtauction! txt word: start to no: 81151 & convey yours now! 4t&ctxt tc 150p/mtmsg,hi. customer loyalty offer:the new nokia6650 mobile from only £10 at txtauction! txt word: start to no: 81151 & convey yours now! 4t&ctxt tc 150p/mtmsg,client_1
Looking for a new job? A good CV should be short/relevant; no more than 3pages.For more Job tips from Phillips Consulting  text JOBS to 5039 or STOP to unsubscr                   ,spam,exais_sms_spam,SPAM,0,0,0,general,Looking for a new job? A good CV should be short/relevant; no more than 3pages.For more Job tips from Phillips Consulting  text JOBS to 5039 or STOP to unsubscr                   ,Looking for a new job? A good CV should be short/relevant; no more than 3pages.For more Job tips from Phillips Consulting text JOBS to 5039 or STOP to unsubscr,client_1
"Haha too bad!! I dunno ah, not v nice to make you come all the way here!",ham,super_sms_dataset,ham,0,0,0,general,"Haha too bad!! I dunno ah, not v nice to make you come all the way here!","Haha too bad!! I dunno ah, not v nice to make you come all the way here!",client_1
No problem. We will be spending a lot of quality time together...,ham,uci_sms_spam,ham,0,0,0,general,No problem. We will be spending a lot of quality time together...,No problem. We will be spending a lot of quality time together...,client_1
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",ham,uci_sms_spam,ham,0,0,0,general,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...","Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered &lt;#&gt; to my account and &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",client_1
todays voda numbers ending with 7634 are selected to receive a £350 reward. if you ingest a match please call 08712300220 quoting claim code 7684 standard rates apply.,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,todays voda numbers ending with 7634 are selected to receive a £350 reward. if you ingest a match please call 08712300220 quoting claim code 7684 standard rates apply.,todays voda numbers ending with 7634 are selected to receive a £350 reward. if you ingest a match please call 08712300220 quoting claim code 7684 standard rates apply.,client_1
dear customer  dusms  will expire tomorrow to renewsubscribe  please send sms with text stv dusms  to  or dial ,spam,super_sms_dataset,spam,0,0,0,general,dear customer  dusms  will expire tomorrow to renewsubscribe  please send sms with text stv dusms  to  or dial ,dear customer dusms will expire tomorrow to renewsubscribe please send sms with text stv dusms to or dial,client_1
I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),ham,uci_sms_spam,ham,0,0,0,general,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),client_1
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",smishing,mendeley_balanced_10191,smishing,1,0,0,reward_prize,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18","URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",client_1
"you have advance ?1,000 cash or a ?2,000 prize! to claim, call09050000327. t&c: rstm, sw7 3ss. 150ppm",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"you have advance ?1,000 cash or a ?2,000 prize! to claim, call09050000327. t&c: rstm, sw7 3ss. 150ppm","you have advance ?1,000 cash or a ?2,000 prize! to claim, call09050000327. t&c: rstm, sw7 3ss. 150ppm",client_1
t-mobile customer you may now claim your free camera phone upgrade & a pay & exit sim card for your loyalty. call on 0845 021 3680.offer ends 28thfeb.t&c's apply,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,t-mobile customer you may now claim your free camera phone upgrade & a pay & exit sim card for your loyalty. call on 0845 021 3680.offer ends 28thfeb.t&c's apply,t-mobile customer you may now claim your free camera phone upgrade & a pay & exit sim card for your loyalty. call on 0845 021 3680.offer ends 28thfeb.t&c's apply,client_1
Have you always been saying welp?,ham,uci_sms_spam,ham,0,0,0,general,Have you always been saying welp?,Have you always been saying welp?,client_1
As part of d preparatn towrds d success of dis yr TLC  dis is to remind u of d Fasting n Prayer scheduled for 2mrw 25th Nov. Join us at FMC Chapel  Idi -Aba by 5pm.                  ,ham,exais_sms_spam,HAM,0,0,0,general,As part of d preparatn towrds d success of dis yr TLC  dis is to remind u of d Fasting n Prayer scheduled for 2mrw 25th Nov. Join us at FMC Chapel  Idi -Aba by 5pm.                  ,As part of d preparatn towrds d success of dis yr TLC dis is to remind u of d Fasting n Prayer scheduled for 2mrw 25th Nov. Join us at FMC Chapel Idi -Aba by 5pm.,client_1
Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,ham,uci_sms_spam,ham,0,0,0,general,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,client_1
Ill be late. U reach where already?,ham,super_sms_dataset,ham,0,0,0,general,Ill be late. U reach where already?,Ill be late. U reach where already?,client_1
bajirao mastani full movie free for airtel users on wynk movies app no subscription charges just click and play download app now from movwynkinrao,spam,super_sms_dataset,spam,0,0,0,general,bajirao mastani full movie free for airtel users on wynk movies app no subscription charges just click and play download app now from movwynkinrao,bajirao mastani full movie free for airtel users on wynk movies app no subscription charges just click and play download app now from movwynkinrao,client_1
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,spam,english_british_sms,spam,0,0,1,general,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,client_1
Ms phua! You all can stay in your room. Later meet lt <#>   <#> pm.,ham,super_sms_dataset,ham,0,0,0,general,Ms phua! You all can stay in your room. Later meet lt <#>   <#> pm.,Ms phua! You all can stay in your room. Later meet lt <#> <#> pm.,client_1
overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,spam,mendeley_balanced_10191,spam,0,1,0,general,overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,client_1
